"block";"j_offset";"j_string";"e_string";"pointer"
2;"90980";"$p";;"00092CC8"
2;"90988";"…";;"00092CD0"
2;"90990";"美沢 ゆき";;"00092CD8"
2;"909A0";"ちぇっ　なんだ　つまんないの";;"00092CE0"
2;"909C0";"美沢 ゆき";;"00092CE8"
2;"909D0";"ねえ　ねえ";;"00092CF0"
2;"909E0";"美沢 ゆき";;"00092CF8"
2;"909F0";"私たちだけで、何か頼まない？";;"00092D00"
2;"90A10";"美沢 ゆき";;"00092D08"
2;"90A20";"…これ！";;"00092D10"
2;"90A30";"美沢 ゆき";;"00092D18"
2;"90A40";"この、お造りを頼もうよ！";;"00092D20"
2;"90A60";"見栄を張って、お金を出して頼む";;"00092D28"
2;"90A80";"共犯ということで、割り勘で頼む";;"00092D30"
2;"90AA0";"言い出したのはゆきなのでおごりで頼む";;"00092D38"
2;"90AC8";"無視する";;"00092D40"
2;"90AD8";"$p";;"00092D48"
2;"90AE0";"いいぜ　お金は俺が払うよ";;"00092D50"
2;"90B00";"美沢 ゆき";;"00092D58"
2;"90B10";"キャー　太っ腹だね　$puさん";;"00092D60"
2;"90B30";"$p";;"00092D68"
2;"90B40";"いいぜ　じゃあ、割り勘で頼もうか";;"00092D70"
2;"90B68";"美沢 ゆき";;"00092D78"
2;"90B80";"うん　じゃあ頼もう
女将さ～ん　このお造り、お願いしまーす";;"00092D80"
2;"90BC0";"$p";;"00092D88"
2;"90BD0";"おごってくれるのか？　ありがとう";;"00092D90"
2;"90BF8";"美沢 ゆき";;"00092D98"
2;"90C10";"なにそれ～　ケチだね$puさん";;"00092DA0"
2;"90C30";"$p";;"00092DA8"
2;"90C38";"…";;"00092DB0"
2;"90C40";"美沢 ゆき";;"00092DB8"
2;"90C50";"ちぇっ　なんだ　つまんないの";;"00092DC0"
2;"90C70";"美沢 ゆき";;"00092DC8"
2;"90C80";"うわぁ　いいにお～い";;"00092DD0"
2;"90C98";"美沢 ゆき";;"00092DD8"
2;"90CB0";"うまく返せるかなあ　この豚玉…";;"00092DE0"
2;"90CD0";"いいところを見せるために片手でひっくり返す";;"00092DE8"
2;"90D00";"無難に両手でひっくり返す";;"00092DF0"
2;"90D20";"店主を呼んでひっくり返してもらう";;"00092DF8"
2;"90D48";"傍観する";;"00092E00"
2;"90D58";"$p";;"00092E08"
2;"90D60";"かしてみな！";;"00092E10"
2;"90D70";"$p";;"00092E18"
2;"90D78";"それ！";;"00092E20"
2;"90D80";"（ビチャ）";;"00092E28"
2;"90D90";"お好み焼きは床に落ちてしまった";;"00092E30"
2;"90DB0";"美沢 ゆき";;"00092E38"
2;"90DC0";"あ～あ　カッコ悪ーい";;"00092E40"
2;"90DD8";"$p";;"00092E48"
2;"90DE0";"まあ、見ててみな";;"00092E50"
2;"90DF8";"$p";;"00092E58"
2;"90E00";"それ！";;"00092E60"
2;"90E08";"（パタン）";;"00092E68"
2;"90E20";"見事にひっくり返すことができた";;"00092E70"
2;"90E40";"美沢 ゆき";;"00092E78"
2;"90E50";"うわあ　すごい上手～　$puさん";;"00092E80"
2;"90E70";"$p";;"00092E88"
2;"90E80";"すいませーん　店員さん
";;"00092E90"
2;"90E98";"$p";;"00092E98"
2;"90EA0";"お好み焼き、焼いてもらえますか？";;"00092EA0"
2;"90EC8";"（パタン）";;"00092EA8"
2;"90EE0";"ひっくり返してもらった";;"00092EB0"
2;"90EF8";"美沢 ゆき";;"00092EB8"
2;"90F10";"うわあ　おいしそう！";;"00092EC0"
2;"90F28";"$p";;"00092EC8"
2;"90F30";"…";;"00092ED0"
2;"90F38";"$p";;"00092ED8"
2;"90F40";"………";;"00092EE0"
2;"90F50";"（ジュジュジュジュジュー）";;"00092EE8"
2;"90F70";"焦げ臭いにおいがしてきた";;"00092EF0"
2;"90F90";"美沢 ゆき";;"00092EF8"
2;"90FA0";"あーあ　もう　こげちゃったよ～";;"00092F00"
2;"90FC0";"美沢 ゆき";;"00092F08"
2;"90FD0";"…";;"00092F10"
2;"90FD8";"美沢 ゆき";;"00092F18"
2;"90FF0";"$puさん　イカ玉食べてるんだ…";;"00092F20"
2;"91010";"美沢 ゆき";;"00092F28"
2;"91020";"…";;"00092F30"
2;"91030";"（イカ玉を見つめているようだ）";;"00092F38"
2;"91050";"イカ玉をわけてあげる";;"00092F40"
2;"91070";"もう一つイカ玉を注文する";;"00092F48"
2;"91090";"食べさせる振りして、自分が食べる";;"00092F50"
2;"910C0";"無視して食べつづける";;"00092F58"
2;"910D8";"$p";;"00092F60"
2;"910E0";"はい　わけてあげるよ";;"00092F68"
2;"910F8";"美沢 ゆき";;"00092F70"
2;"91110";"わあ　ありがとう";;"00092F78"
2;"91128";"美沢 ゆき";;"00092F80"
2;"91140";"…ちょっとだけ、食べてみたかったんだよねぇ";;"00092F88"
2;"91170";"$p";;"00092F90"
2;"91180";"すいませーん　店員さん
イカ玉、もう一枚をこのコにお願いします";;"00092F98"
2;"911C0";"美沢 ゆき";;"00092FA0"
2;"911D0";"えーー　ちょっとーそんなに食べられないよ～";;"00092FA8"
2;"91200";"美沢 ゆき";;"00092FB0"
2;"91210";"ごめんなさい
今の注文は、なしでいいでーす";;"00092FB8"
2;"91240";"$p";;"00092FC0"
2;"91248";"はい　あーん";;"00092FC8"
2;"91258";"美沢 ゆき";;"00092FD0"
2;"91270";"くれるの？　（…あーん）";;"00092FD8"
2;"91290";"美沢 ゆき";;"00092FE0"
2;"912A0";"ケチ！
$puさんはそうゆう人だって知ってたけどさ";;"00092FE8"
2;"912D0";"$p";;"00092FF0"
2;"912D8";"…";;"00092FF8"
2;"912E0";"美沢 ゆき";;"00093000"
2;"912F0";"…";;"00093008"
2;"912F8";"美沢 ゆき";;"00093010"
2;"91308";"…ううぅ";;"00093018"
2;"91318";"美沢 ゆき";;"00093020"
2;"91328";"…";;"00093028"
2;"91330";"美沢 ゆき";;"00093030"
2;"91340";"んん…";;"00093038"
2;"91350";"（険しい顔をしている…）";;"00093040"
2;"91370";"「体調が悪いの？」と聞いてみる";;"00093048"
2;"91390";"「そんな顔、似合わないよ」と小突いてみる";;"00093050"
2;"913C0";"「？」という顔をしてみる";;"00093058"
2;"913E0";"無視する";;"00093060"
2;"913F0";"$p";;"00093068"
2;"91400";"体調が悪いのか？";;"00093070"
2;"91418";"美沢 ゆき";;"00093078"
2;"91428";"…うん　少し…";;"00093080"
2;"91438";"$p";;"00093088"
2;"91440";"そんな顔、似合わないよ";;"00093090"
2;"91458";"美沢 ゆき";;"00093098"
2;"91468";"…うん";;"000930A0"
2;"91470";"$p";;"000930A8"
2;"91478";"？";;"000930B0"
2;"91480";"美沢 ゆき";;"000930B8"
2;"91490";"…";;"000930C0"
2;"91498";"$p";;"000930C8"
2;"914A0";"…";;"000930D0"
2;"914A8";"美沢 ゆき";;"000930D8"
2;"914B8";"…";;"000930E0"
2;"914C0";"美沢 ゆき";;"000930E8"
2;"914D0";"今日は、そっとしておいて欲しいな…";;"000930F0"
2;"914F8";"美沢 ゆき";;"000930F8"
2;"91510";"おはよっ　$plさん";;"00093100"
2;"91528";"美沢 ゆき";;"00093108"
2;"91540";"おかえりっ　$plさん";;"00093110"
2;"91558";"美沢 ゆき";;"00093118"
2;"91570";"$plさん　楽しいね";;"00093120"
2;"91588";"美沢 ゆき";;"00093128"
2;"915A0";"明日の$ci夕方$cr
パチパラ町の$ci小杉$crに来てね";;"00093130"
2;"915D0";"美沢 ゆき";;"00093138"
2;"915E0";"今日の$ci夕方$cr
パチパラ町の$ci小杉$crに来てね";;"00093140"
2;"91610";"美沢 ゆき";;"00093148"
2;"91620";"明日の$ci夜$cr
出玉町の$ciたま井$crに来てね";;"00093150"
2;"91650";"美沢 ゆき";;"00093158"
2;"91660";"今日の$ci夜$cr
出玉町の$ciたま井$crに来てね";;"00093160"
2;"91690";"美沢 ゆき";;"00093168"
2;"916A0";"待ってるよ";;"00093170"
2;"916B0";"美沢 ゆき";;"00093178"
2;"916C0";"約束は守って欲しかったなあ…";;"00093180"
2;"916E0";"美沢 ゆき";;"00093188"
2;"916F0";"今日もいい天気だよ！";;"00093190"
2;"91708";"美沢 ゆき";;"00093198"
2;"91720";"今日も暑くなりそう…！";;"000931A0"
2;"91738";"美沢 ゆき";;"000931A8"
2;"91750";"今日は、大海公園で盆踊りがあるよ";;"000931B0"
2;"91778";"美沢 ゆき";;"000931B8"
2;"91790";"今日のパチンコはどうだった？";;"000931C0"
2;"917B0";"ばっちり";;"000931C8"
2;"917C0";"まあまあ";;"000931D0"
2;"917D0";"まったくダメ";;"000931D8"
2;"917E0";"$p";;"000931E0"
2;"917F0";"ばっちりだったよ";;"000931E8"
2;"91808";"美沢 ゆき";;"000931F0"
2;"91820";"さっすが！　よかったね！";;"000931F8"
2;"91840";"$p";;"00093200"
2;"91850";"まあまあだったな";;"00093208"
2;"91868";"美沢 ゆき";;"00093210"
2;"91880";"そっかぁ
明日はもっとたくさん出るといいね";;"00093218"
2;"918B0";"$p";;"00093220"
2;"918C0";"全くダメだったよ";;"00093228"
2;"918D8";"美沢 ゆき";;"00093230"
2;"918F0";"そうなの…？　まあ、しょうがないよ
明日はがんばってね";;"00093238"
2;"91930";"（じっとゆきを見つめてみた…）";;"00093240"
2;"91950";"美沢 ゆき";;"00093248"
2;"91960";"うん？　なに？";;"00093250"
2;"91970";"$p";;"00093258"
2;"91978";"ゆき…";;"00093260"
2;"91980";"ゆき…　なんてかわいいんだ…！";;"00093268"
2;"919A0";"ゆき…　俺は幸せだ…！";;"00093270"
2;"919C0";"ゆき…　金を貸してくれ…！";;"00093278"
2;"919E0";"…いや、なんでもない";;"00093280"
2;"919F8";"$p";;"00093288"
2;"91A00";"ゆき…　なんてかわいいんだ…！";;"00093290"
2;"91A20";"美沢 ゆき";;"00093298"
2;"91A30";"な、なによ　急に！
照れるじゃない！";;"000932A0"
2;"91A58";"美沢 ゆき";;"000932A8"
2;"91A70";"…うふふっ　でも、ありがと
うれしいよ…";;"000932B0"
2;"91A98";"$p";;"000932B8"
2;"91AA0";"ゆき…　俺は幸せだ…！";;"000932C0"
2;"91AB8";"美沢 ゆき";;"000932C8"
2;"91AC8";"$plさん…";;"000932D0"
2;"91AD8";"美沢 ゆき";;"000932D8"
2;"91AE8";"私も…　幸せ…";;"000932E0"
2;"91AF8";"$p";;"000932E8"
2;"91B00";"ゆき…　金を貸してくれ…！";;"000932F0"
2;"91B20";"美沢 ゆき";;"000932F8"
2;"91B30";"えーっ…　しっかりしてよお！
…しょうがないなあ…";;"00093300"
2;"91B68";"美沢 ゆき";;"00093308"
2;"91B80";"ムダ遣いしちゃダメだよ！";;"00093310"
2;"91BA0";"$p";;"00093318"
2;"91BB0";"…いや、なんでもない";;"00093320"
2;"91BC8";"美沢 ゆき";;"00093328"
2;"91BE0";"？　ヘンな$plさん";;"00093330"
2;"91BF8";"美沢 ゆき";;"00093338"
2;"91C10";"さっきあげたでしょっ！
もうだめだよ";;"00093340"
2;"91C38";"美沢 ゆき";;"00093348"
2;"91C50";"明日も晴れるといいね…";;"00093350"
2;"91C68";"美沢 ゆき";;"00093358"
2;"91C80";"明日も暑くなりそうだね…";;"00093360"
2;"91CA0";"美沢 ゆき";;"00093368"
2;"91CB0";"明日はベリーラッキーのサービスデーだよ";;"00093370"
3;"93768";"$p";;"00099568"
3;"93770";"このお店、どう思う？";;"00099570"
3;"93788";"桂木 綾";;"00099578"
3;"93790";"最初来た時はびっくりしたけど
結構いいお店ね";;"00099580"
3;"937C0";"桂木 綾";;"00099588"
3;"937D0";"お料理も美味しいし、バランスもとれてるわ";;"00099590"
3;"93800";"桂木 綾";;"00099598"
3;"93810";"隠れた名店ってところなのかしら";;"000995A0"
3;"93830";"そうだな、俺もそう思うよと同意する";;"000995A8"
3;"93860";"もっと旨いところを知ってるよと言う";;"000995B0"
3;"93888";"$p";;"000995B8"
3;"93890";"そうだな、俺もそう思うよ";;"000995C0"
3;"938B0";"桂木 綾";;"000995C8"
3;"938C0";"そうよね、特にこの料理
味付けが絶妙だわ";;"000995D0"
3;"938E8";"桂木 綾";;"000995D8"
3;"938F0";"どうやってるのかしら？
帰る時に聞いてみようかな";;"000995E0"
3;"93920";"$p";;"000995E8"
3;"93930";"いや、そうは思わないな
もっと旨いところを知ってるよ";;"000995F0"
3;"93968";"桂木 綾";;"000995F8"
3;"93970";"へぇー、あなた詳しいのね
";;"00099600"
3;"93990";"桂木 綾";;"00099608"
3;"939A0";"じゃあ今度美味しいお店
紹介してもらおうかしら";;"00099610"
3;"939D0";"桂木 綾";;"00099618"
3;"939E0";"いいお店、今度紹介してね
参考にさせて頂くわ";;"00099620"
3;"93A10";"桂木 綾";;"00099628"
3;"93A20";"そういえば、あなた　お店には
詳しかったわよね";;"00099630"
3;"93A50";"桂木 綾";;"00099638"
3;"93A60";"今日は、美味しい所でも教えてもらおうかしら";;"00099640"
3;"93A90";"「いいぜ」と承諾する";;"00099648"
3;"93AB0";"「嫌だね」と拒否する";;"00099650"
3;"93AC8";"$p";;"00099658"
3;"93AD0";"いいぜ";;"00099660"
3;"93AD8";"桂木 綾";;"00099668"
3;"93AE0";"どのお店が美味しいのかしら？";;"00099670"
3;"93B00";"八原食堂だな";;"00099678"
3;"93B10";"甘味処小杉だな";;"00099680"
3;"93B20";"ホルモン玉ちゃんだな";;"00099688"
3;"93B38";"えの鮨だな";;"00099690"
3;"93B50";"キッチンたまだな";;"00099698"
3;"93B70";"中華の竜玉楼だな";;"000996A0"
3;"93B90";"天ぷらのとび天だな";;"000996A8"
3;"93BB0";"すき焼きのたま井だな";;"000996B0"
3;"93BD0";"高級クラブ女豹だな";;"000996B8"
3;"93BE8";"俺の手料理だな";;"000996C0"
3;"93BF8";"$p";;"000996C8"
3;"93C00";"八原食堂だな
安くてボリューム満点の料理が魅力だよ";;"000996D0"
3;"93C38";"桂木 綾";;"000996D8"
3;"93C40";"そうね、やっぱりいいお店よね";;"000996E0"
3;"93C60";"$p";;"000996E8"
3;"93C70";"甘味処小杉だな
あんみつ、ぜんざい…　甘党の天国だよ";;"000996F0"
3;"93CA8";"桂木 綾";;"000996F8"
3;"93CB0";"あら、男の人でも甘いもの好きなんだ
でも、たしかにいいわよね";;"00099700"
3;"93CF0";"$p";;"00099708"
3;"93D00";"ホルモン玉ちゃんだな
あそこのホルモンは俺のスタミナ源だよ";;"00099710"
3;"93D40";"桂木 綾";;"00099718"
3;"93D50";"へえ、ホルモン焼って
まだ食べた事ないのよ";;"00099720"
3;"93D80";"桂木 綾";;"00099728"
3;"93D90";"今度試してみようかしら…";;"00099730"
3;"93DB0";"$p";;"00099738"
3;"93DC0";"大海町のえの鮨だな
あそこの握りは絶品だよ";;"00099740"
3;"93DF0";"桂木 綾";;"00099748"
3;"93E00";"そうよね、あそこ美味しいのよ";;"00099750"
3;"93E20";"$p";;"00099758"
3;"93E30";"キッチンたまだな";;"00099760"
3;"93E48";"桂木 綾";;"00099768"
3;"93E50";"そうよね、あそこのシェフ
海外修行していたらしいわよ";;"00099770"
3;"93E88";"$p";;"00099778"
3;"93E90";"中華の竜玉楼、あそこしかないね";;"00099780"
3;"93EB0";"桂木 綾";;"00099788"
3;"93EC0";"そうよね、私も時々行ってるわ";;"00099790"
3;"93EE0";"$p";;"00099798"
3;"93EF0";"天ぷらのとび天だな";;"000997A0"
3;"93F08";"桂木 綾";;"000997A8"
3;"93F10";"そうね、出玉町では一番古いお店よ";;"000997B0"
3;"93F38";"$p";;"000997B8"
3;"93F40";"すき焼きのたま井だな";;"000997C0"
3;"93F58";"桂木 綾";;"000997C8"
3;"93F60";"そうね、よくＴＶなんかで紹介されてるわ";;"000997D0"
3;"93F88";"$p";;"000997D8"
3;"93F90";"高級クラブ女豹しかないよ";;"000997E0"
3;"93FB0";"桂木 綾";;"000997E8"
3;"93FC0";"…そこって、お酒を飲むところじゃないの？";;"000997F0"
3;"93FF0";"$p";;"000997F8"
3;"94000";"なんといっても俺の手料理が一番さ";;"00099800"
3;"94028";"桂木 綾";;"00099808"
3;"94030";"あら、男の人が
料理得意だなんてめずらしいわね";;"00099810"
3;"94060";"桂木 綾";;"00099818"
3;"94070";"でも、あなた詳しいのね";;"00099820"
3;"94088";"桂木 綾";;"00099828"
3;"94090";"参考になったわ、ありがとう";;"00099830"
3;"940B0";"$p";;"00099838"
3;"940B8";"嫌だね";;"00099840"
3;"940C0";"桂木 綾";;"00099848"
3;"940D0";"あら、そうなの　残念だわ
気が変わったら、お話聞かせてね";;"00099850"
3;"94108";"桂木 綾";;"00099858"
3;"94110";"あなた詳しいのね";;"00099860"
3;"94128";"$p";;"00099868"
3;"94130";"このお店、どう思う？";;"00099870"
3;"94148";"桂木 綾";;"00099878"
3;"94150";"なつかしいわ
お好み焼きなんて、学生時代に食べたきりよ";;"00099880"
3;"94188";"桂木 綾";;"00099888"
3;"94190";"帰り道に、美味しいお店があって
よく通ってたわ…";;"00099890"
3;"941C0";"そうだな、俺も懐かしいよと同意する";;"00099898"
3;"941F0";"お好み焼きは苦手だと嫌がる";;"000998A0"
3;"94210";"$p";;"000998A8"
3;"94220";"そうだな、俺も懐かしいよ";;"000998B0"
3;"94240";"桂木 綾";;"000998B8"
3;"94250";"あら、あなたもお好み焼き屋さん
に通ってたの？　奇遇ね";;"000998C0"
3;"94288";"$p";;"000998C8"
3;"94290";"お好み焼きは苦手なんだ";;"000998D0"
3;"942A8";"桂木 綾";;"000998D8"
3;"942B0";"あら、どうして？
美味しいわよ";;"000998E0"
3;"942D0";"青のりがちょっと…";;"000998E8"
3;"942F0";"かつお節がちょっと…";;"000998F0"
3;"94310";"ソースがちょっと…";;"000998F8"
3;"94330";"小麦粉がちょっと…";;"00099900"
3;"94350";"紅ショウガがちょっと…";;"00099908"
3;"94368";"$p";;"00099910"
3;"94370";"青のリがちょっとね…
歯につくのが嫌なんだ";;"00099918"
3;"943A0";"$p";;"00099920"
3;"943B0";"かつお節がちょっとね…
魚臭いのが苦手なんだ";;"00099928"
3;"943E0";"$p";;"00099930"
3;"943F0";"ソースがちょっとね…
俺は醤油派なんだ";;"00099938"
3;"94418";"$p";;"00099940"
3;"94420";"小麦粉がちょっとね…
粉っぽいのが嫌なんだ";;"00099948"
3;"94450";"$p";;"00099950"
3;"94460";"紅ショウガがちょっとね…
酸っぱいのが嫌いなんだ…";;"00099958"
3;"94498";"桂木 綾";;"00099960"
3;"944A0";"なんだ、そうだったの
でも食べなれると、味があるわよ";;"00099968"
3;"944D8";"桂木 綾";;"00099970"
3;"944E0";"今度、チャレンジしてみたら？";;"00099978"
3;"94500";"桂木 綾";;"00099980"
3;"94510";"あなた、好きなお好み焼きの具は何かしら";;"00099988"
3;"94540";"やっぱり豚玉かな";;"00099990"
3;"94560";"イカ玉しかないね";;"00099998"
3;"94580";"モダン焼が一押しだ";;"000999A0"
3;"94598";"広島風が好きだ";;"000999A8"
3;"945A8";"$p";;"000999B0"
3;"945B0";"やっぱり豚玉かな
普通だけどね";;"000999B8"
3;"945D0";"桂木 綾";;"000999C0"
3;"945E0";"あら、私も豚玉が好きよ
いいじゃない、美味しいんだから";;"000999C8"
3;"94618";"$p";;"000999D0"
3;"94620";"イカ玉しかないね
いつも食ってるよ";;"000999D8"
3;"94648";"桂木 綾";;"000999E0"
3;"94650";"あらそうなんだ
確かにイカもいいわよね";;"000999E8"
3;"94678";"$p";;"000999F0"
3;"94680";"モダン焼かな
具の中華麺が好きなんだ";;"000999F8"
3;"946A8";"桂木 綾";;"00099A00"
3;"946B0";"そうね、ちょっと変わってるけど
美味しいわよね";;"00099A08"
3;"946E0";"$p";;"00099A10"
3;"946F0";"実は広島風が好みなんだ";;"00099A18"
3;"94708";"桂木 綾";;"00099A20"
3;"94710";"そうなんだ、でもこのお店では
やってないみたいね";;"00099A28"
3;"94740";"$p";;"00099A30"
3;"94750";"このお店、どう思う？";;"00099A38"
3;"94768";"桂木 綾";;"00099A40"
3;"94770";"ここ、夜景がきれいなのよ
仕事帰りによるのにちょうどいいのよね";;"00099A48"
3;"947B0";"桂木 綾";;"00099A50"
3;"947C0";"今日は飲んじゃおうかな";;"00099A58"
3;"947E0";"俺も思いっきり飲むよ！";;"00099A60"
3;"94800";"俺はマイペースで飲むよ";;"00099A68"
3;"94820";"俺は麦茶でちまちまやるよ";;"00099A70"
3;"94840";"$p";;"00099A78"
3;"94850";"いいね、俺も思いっきり飲むよ";;"00099A80"
3;"94870";"桂木 綾";;"00099A88"
3;"94880";"あら、あなたイケるほうなんだ
なんだかうれしいわ";;"00099A90"
3;"948B0";"桂木 綾";;"00099A98"
3;"948C0";"さっそく飲みましょう";;"00099AA0"
3;"948D8";"$p";;"00099AA8"
3;"948E0";"俺は自分のペースで行かせてもらうよ";;"00099AB0"
3;"94908";"桂木 綾";;"00099AB8"
3;"94910";"そうね、自分にあった飲み方が
一番美味しいものね";;"00099AC0"
3;"94940";"$p";;"00099AC8"
3;"94950";"俺は麦茶でちまちまとやらせてもらうよ";;"00099AD0"
3;"94978";"桂木 綾";;"00099AD8"
3;"94980";"あら、弱いのねえ　まあ、気にする事ないわ
楽しくやりましょう";;"00099AE0"
3;"949C0";"桂木 綾";;"00099AE8"
3;"949D0";"どう？　飲んでる？";;"00099AF0"
3;"949F0";"ああ、飲んでるさ";;"00099AF8"
3;"94A10";"マイペースでやらせてもらうよ";;"00099B00"
3;"94A30";"麦茶で勘弁してください";;"00099B08"
3;"94A48";"$p";;"00099B10"
3;"94A50";"ああ、飲んでるさ
夏はやっぱりビールが一番さ";;"00099B18"
3;"94A80";"桂木 綾";;"00099B20"
3;"94A90";"そう、どんどん飲みましょう";;"00099B28"
3;"94AB0";"$p";;"00099B30"
3;"94AC0";"俺は自分のペースで行かせてもらうよ";;"00099B38"
3;"94AE8";"桂木 綾";;"00099B40"
3;"94AF0";"そうね、自分にあった飲み方が
一番美味しいものね";;"00099B48"
3;"94B20";"$p";;"00099B50"
3;"94B30";"麦茶で勘弁してください";;"00099B58"
3;"94B48";"桂木 綾";;"00099B60"
3;"94B50";"あら、弱いのねえ　まあ、気にする事ないわ
楽しくやりましょう";;"00099B68"
3;"94B90";"ん？　誰だろう…";;"00099B70"
3;"94BB0";"ちょっといいかしら？";;"00099B78"
3;"94BC8";"綾さん…";;"00099B80"
3;"94BE0";"いったいどうしたんだと、尋ねる";;"00099B88"
3;"94C00";"まあ、あがりなよと、すすめる";;"00099B90"
3;"94C20";"いきなり尋ねてくるなんてと、文句を言う";;"00099B98"
3;"94C50";"いったいどうしたんだい？";;"00099BA0"
3;"94C70";"あなたに聞いて欲しい事があるの";;"00099BA8"
3;"94C90";"まあ、あがりなよ";;"00099BB0"
3;"94CB0";"いえ、ここで良いわ
聞いて欲しい事があるの";;"00099BB8"
3;"94CE0";"いきなり尋ねてくるなんて
どういうつもりなんだよ";;"00099BC0"
3;"94D10";"ごめんなさい";;"00099BC8"
3;"94D20";"どうしてもあなたに
聞いて欲しい事があって…";;"00099BD0"
3;"94D50";"私はあの店で働きながら
パチプロの腕を磨いてきたの";;"00099BD8"
3;"94D90";"今では、どんなパチプロにも負けない
そう思うまでになったわ";;"00099BE0"
3;"94DD0";"でも、勝ちつづける事にむなしくなって…";;"00099BE8"
3;"94E00";"これ以上、腕を磨いても
意味が無いって思い始めていたの";;"00099BF0"
3;"94E40";"そんなとき、あなたが私の目の前に現れた";;"00099BF8"
3;"94E70";"リョウジを倒す姿を見て思ったわ
新たな目標ができたって";;"00099C00"
3;"94EB0";"でも盆踊りの夜
あなたが勝負している姿を見て、気付いたわ";;"00099C08"
3;"94EF0";"いつのまにか、あなたを
好きになっている自分に…";;"00099C10"
3;"94F20";"パチプロとしてけじめをつけるべく
挑んだパチンコ勝負だけど";;"00099C18"
3;"94F60";"やっぱり、だめね…";;"00099C20"
3;"94F80";"あなたに魅せられた私に
勝てるはず無かった…";;"00099C28"
3;"94FB0";"お願い、私をそばに居させて
あなたと一緒に生きていきたい";;"00099C30"
3;"94FF0";"いいよ、一緒に暮らそうと言う";;"00099C38"
3;"95010";"まぁいいよ、一緒に暮らしてもと、投げやりに言う";;"00099C40"
3;"95040";"君の気持ちにはこたえられそうに無いと断る";;"00099C48"
3;"95070";"いやだね、君と暮らすなんてと断る";;"00099C50"
3;"950A0";"いやなこった、俺は一人がいいんだと断る";;"00099C58"
3;"950D0";"いいよ、一緒に暮らそう
綾さん";;"00099C60"
3;"950F0";"まぁいいよ、一緒に暮らしても";;"00099C68"
3;"95110";"残念だけど
君の気持ちにはこたえられそうに無い";;"00099C70"
3;"95140";"いやだね、君と暮らすなんて
まっぴらごめんだよ";;"00099C78"
3;"95170";"いやなこった
俺はひとり身の方が気楽でいい";;"00099C80"
3;"951A0";"えっ、本当にいいの？";;"00099C88"
3;"951C0";"…本当にダメなの？";;"00099C90"
3;"951E0";"ああ、本当だ、一緒に暮らそう";;"00099C98"
3;"95200";"いや、気の迷いだ、一緒には暮らせない";;"00099CA0"
3;"95230";"ああ、本当だ、君と一緒には暮らせない";;"00099CA8"
3;"95260";"いや、冗談だよ、一緒に暮らそう";;"00099CB0"
3;"95280";"ああ、本当だ
一緒に暮らそう";;"00099CB8"
3;"952A0";"いや、気の迷いだ
一緒には暮らせない";;"00099CC0"
3;"952D0";"ああ、本当だ
君と一緒には暮らせない";;"00099CC8"
3;"95300";"いや、冗談だよ
一緒に暮らそう";;"00099CD0"
3;"95320";"うれしいわ
これでいつも一緒なのね";;"00099CD8"
3;"95350";"そう…でも、聞いてくれてありがとう";;"00099CE0"
3;"95380";"またお店には遊びに来てくださいね…";;"00099CE8"
3;"953A8";"さよなら…";;"00099CF0"
3;"953B8";"これ、あげるよ";;"00099CF8"
3;"953D0";"何かしら…あら、パジャマじゃない";;"00099D00"
3;"95400";"ありがとう、さっそく着てみるわね";;"00099D08"
3;"95430";"なかなかステキだわ
あなたセンスあるわね";;"00099D10"
3;"95460";"えっ、これって…
一体どこで手に入れてきたの";;"00099D18"
3;"95490";"で、これをどうしようっていうの？";;"00099D20"
3;"954C0";"君に似合うと思うから着て欲しいと堂々と頼む";;"00099D28"
3;"954F0";"どうか、着ていただけないでしょうかと卑屈に頼む";;"00099D30"
3;"95520";"せっかく手に入れたんだ、早く着ろと横暴に命令する";;"00099D38"
3;"95560";"もし興味があったら着てくれないかと遠慮がちに聞く";;"00099D40"
3;"955A0";"しょうがないわね…
いいわ、ちょっとまってて";;"00099D48"
3;"955D0";"どうかしら？";;"00099D50"
3;"955E0";"入社したての時は
この格好で仕事してたんだけど…";;"00099D58"
3;"95610";"今着ると、ちょっと恥ずかしいわね";;"00099D60"
3;"95638";"これ、君に";;"00099D68"
3;"95650";"なにかしら？
まあ、水着じゃない、ありがとう";;"00099D70"
3;"95680";"そうだわ、今度海にいきましょう
いいところがあるのよ";;"00099D78"
3;"956C0";"海か、いいねと、つぶやく";;"00099D80"
3;"956E0";"海もいいけど、俺は山がいいなと言う";;"00099D88"
3;"95708";"海か、いいね";;"00099D90"
3;"95718";"楽しみだわ";;"00099D98"
3;"95730";"海もいいけど、俺は山がいいなあ";;"00099DA0"
3;"95750";"確かに山もいいけど
せっかくの水着じゃない";;"00099DA8"
3;"95780";"今度行きましょう
きっと楽しいわよ";;"00099DB0"
3;"957B0";"こんばんは
来てくれたわね";;"00099DB8"
3;"957D0";"綾さん、浴衣似合っているよと、本気で言う";;"00099DC0"
3;"95800";"綾さん、浴衣似合っているねと、わざとらしく言う";;"00099DC8"
3;"95830";"綾さん、浴衣姿は今ひとつだねと、残念がる";;"00099DD0"
3;"95860";"綾さん、浴衣姿は今ひとつだねと、冗談っぽく言う";;"00099DD8"
3;"95890";"綾の浴衣姿に、興味を示さない";;"00099DE0"
3;"958B0";"綾さん、浴衣似合ってるよ";;"00099DE8"
